threshold,window_start,gateway_windows,batch_latency_ms,latency_ms_per_gateway_window
0.1,2020-07-09 09:30:00+00:00,3,5.9855,1.9951666666666668
0.1,2020-07-09 09:35:00+00:00,3,8.1277,2.7092333333333336
0.1,2020-07-09 09:40:00+00:00,3,7.3486,2.4495333333333336
0.1,2020-07-09 09:45:00+00:00,3,8.2752,2.7584
0.1,2020-07-09 09:50:00+00:00,2,5.6345,2.81725
0.1,2020-07-09 09:55:00+00:00,2,8.7981,4.39905
0.1,2020-07-09 10:00:00+00:00,3,8.5678,2.855933333333333
0.1,2020-07-09 10:05:00+00:00,3,9.7962,3.2654
0.1,2020-07-09 10:10:00+00:00,3,9.0246,3.0082
0.1,2020-07-09 10:15:00+00:00,3,8.8525,2.950833333333333
0.1,2020-07-09 10:20:00+00:00,3,8.5689,2.8562999999999996
0.1,2020-07-09 10:25:00+00:00,2,9.0719,4.53595
0.1,2020-07-09 10:30:00+00:00,2,8.7122,4.3561
0.1,2020-07-09 10:35:00+00:00,3,8.0604,2.6868
0.1,2020-07-09 10:40:00+00:00,3,7.2526,2.4175333333333335
0.1,2020-07-09 10:45:00+00:00,3,9.3903,3.1301
0.1,2020-07-09 10:50:00+00:00,3,8.5121,2.8373666666666666
0.1,2020-07-09 10:55:00+00:00,3,9.6615,3.2205
0.1,2020-07-09 11:00:00+00:00,2,9.163,4.5815
0.1,2020-07-09 11:05:00+00:00,2,8.3859,4.19295
0.1,2020-07-09 11:10:00+00:00,1,7.8532,7.8532
0.1,2020-07-09 11:15:00+00:00,1,6.9913,6.9913
0.1,2020-07-09 11:20:00+00:00,2,6.6984,3.3492
0.1,2020-07-09 11:25:00+00:00,2,8.5848,4.2924
0.1,2020-07-09 11:30:00+00:00,3,7.6704,2.5568
0.1,2020-07-09 11:35:00+00:00,3,9.1354,3.0451333333333337
0.1,2020-07-09 11:40:00+00:00,3,6.1394,2.046466666666667
0.1,2020-07-09 11:45:00+00:00,2,8.4662,4.2331
0.1,2020-07-09 11:50:00+00:00,1,7.3715,7.3715
0.1,2020-07-09 11:55:00+00:00,1,7.8937,7.8937
0.1,2020-07-09 12:00:00+00:00,2,7.4546,3.7273
0.1,2020-07-09 12:05:00+00:00,3,11.4016,3.8005333333333335
0.1,2020-07-09 12:10:00+00:00,3,7.8097,2.6032333333333333
0.1,2020-07-09 12:15:00+00:00,3,10.4294,3.4764666666666666
0.1,2020-07-09 12:20:00+00:00,3,8.2589,2.752966666666667
0.1,2020-07-09 12:25:00+00:00,3,7.548,2.516
0.1,2020-07-09 12:30:00+00:00,3,7.152,2.384
0.1,2020-07-09 12:35:00+00:00,3,7.6358,2.5452666666666666
0.1,2020-07-09 12:40:00+00:00,3,6.6769,2.225633333333333
0.1,2020-07-09 12:45:00+00:00,3,9.9393,3.3131
0.1,2020-07-09 12:50:00+00:00,3,8.1414,2.7138000000000004
0.1,2020-07-09 12:55:00+00:00,3,8.4423,2.8141
0.1,2020-07-09 13:00:00+00:00,3,7.0398,2.3466
0.1,2020-07-09 13:05:00+00:00,3,8.62,2.873333333333333
0.1,2020-07-09 13:10:00+00:00,3,6.996,2.3320000000000003
0.1,2020-07-09 13:15:00+00:00,3,8.8768,2.958933333333333
0.1,2020-07-09 13:20:00+00:00,3,7.7975,2.5991666666666666
0.1,2020-07-09 13:25:00+00:00,3,5.938,1.9793333333333332
0.1,2020-07-09 13:30:00+00:00,3,3.568,1.1893333333333334
0.1,2020-07-09 13:35:00+00:00,3,8.0493,2.6831
0.1,2020-07-09 13:40:00+00:00,3,10.4083,3.4694333333333334
0.1,2020-07-09 13:45:00+00:00,3,11.0199,3.6733
0.1,2020-07-09 13:50:00+00:00,3,8.1614,2.720466666666667
0.1,2020-07-09 13:55:00+00:00,3,9.8927,3.2975666666666665
0.1,2020-07-09 14:00:00+00:00,3,7.2774,2.4258
0.1,2020-07-09 14:05:00+00:00,3,8.6554,2.8851333333333335
0.1,2020-07-09 14:10:00+00:00,3,6.7875,2.2624999999999997
0.1,2020-07-09 14:15:00+00:00,3,9.1819,3.0606333333333335
0.1,2020-07-09 14:20:00+00:00,3,7.7243,2.5747666666666666
0.1,2020-07-09 14:25:00+00:00,3,8.8544,2.9514666666666667
0.1,2020-07-09 14:30:00+00:00,3,7.4255,2.475166666666667
0.1,2020-07-09 14:35:00+00:00,3,8.5919,2.8639666666666668
0.1,2020-07-09 14:40:00+00:00,3,6.8254,2.2751333333333332
0.1,2020-07-09 14:45:00+00:00,3,8.2196,2.7398666666666665
0.1,2020-07-09 14:50:00+00:00,1,7.5811,7.5811
0.1,2020-07-09 14:55:00+00:00,1,6.901,6.901
0.1,2020-07-09 15:00:00+00:00,3,6.1087,2.036233333333333
0.1,2020-07-09 15:05:00+00:00,3,7.6722,2.5574
0.1,2020-07-09 15:10:00+00:00,3,6.0586,2.0195333333333334
0.1,2020-07-09 15:15:00+00:00,3,6.422,2.1406666666666667
0.1,2020-07-09 15:20:00+00:00,3,8.168,2.7226666666666666
0.1,2020-07-09 15:25:00+00:00,3,6.5591,2.186366666666667
0.1,2020-07-09 15:30:00+00:00,3,7.3527,2.4509
0.1,2020-07-09 15:35:00+00:00,3,6.5515,2.1838333333333333
0.1,2020-07-09 15:40:00+00:00,2,6.4208,3.2104
0.1,2020-07-09 15:45:00+00:00,2,7.9371,3.96855
0.1,2020-07-09 15:50:00+00:00,3,6.8781,2.2927
0.1,2020-07-09 15:55:00+00:00,3,8.5332,2.8444000000000003
0.1,2020-07-09 16:00:00+00:00,3,7.219,2.4063333333333334
0.1,2020-07-09 16:05:00+00:00,3,7.633,2.5443333333333333
0.1,2020-07-09 16:10:00+00:00,3,6.5414,2.1804666666666668
0.1,2020-07-09 16:15:00+00:00,3,7.4167,2.472233333333333
0.1,2020-07-09 16:20:00+00:00,3,7.6009,2.5336333333333334
0.1,2020-07-09 16:25:00+00:00,3,8.0552,2.6850666666666663
0.1,2020-07-09 16:30:00+00:00,3,4.989,1.663
0.1,2020-07-09 16:35:00+00:00,3,7.3657,2.4552333333333336
0.1,2020-07-09 16:40:00+00:00,3,21.3882,7.1294
0.1,2020-07-09 16:45:00+00:00,3,9.9702,3.3234
0.1,2020-07-09 16:50:00+00:00,3,11.4246,3.8082
0.1,2020-07-09 16:55:00+00:00,3,10.5876,3.5292
0.1,2020-07-09 17:00:00+00:00,3,7.5036,2.5012
0.1,2020-07-09 17:05:00+00:00,3,7.9938,2.6646
0.1,2020-07-09 17:10:00+00:00,3,7.6946,2.5648666666666666
0.1,2020-07-09 17:15:00+00:00,3,7.604,2.534666666666667
0.1,2020-07-09 17:20:00+00:00,3,7.9185,2.6395
0.1,2020-07-09 17:25:00+00:00,3,7.6078,2.5359333333333334
0.1,2020-07-09 17:30:00+00:00,3,6.3536,2.1178666666666666
0.1,2020-07-09 17:35:00+00:00,3,5.9855,1.9951666666666668
0.1,2020-07-09 17:40:00+00:00,3,8.8259,2.941966666666667
0.1,2020-07-09 17:45:00+00:00,3,7.0713,2.3571
0.1,2020-07-09 17:50:00+00:00,3,7.907,2.635666666666667
0.1,2020-07-09 17:55:00+00:00,3,7.0256,2.3418666666666668
0.1,2020-07-09 18:00:00+00:00,3,7.7926,2.5975333333333332
0.1,2020-07-09 18:05:00+00:00,3,7.4824,2.4941333333333335
0.1,2020-07-09 18:10:00+00:00,3,7.6387,2.5462333333333333
0.1,2020-07-09 18:15:00+00:00,3,8.3866,2.795533333333333
0.1,2020-07-09 18:20:00+00:00,3,6.9707,2.323566666666667
0.1,2020-07-09 18:25:00+00:00,3,8.0674,2.689133333333333
0.1,2020-07-09 18:30:00+00:00,3,6.3769,2.1256333333333335
0.1,2020-07-09 18:35:00+00:00,3,7.694,2.5646666666666667
0.1,2020-07-09 18:40:00+00:00,3,6.513,2.171
0.1,2020-07-09 18:45:00+00:00,3,8.1848,2.7282666666666664
0.1,2020-07-09 18:50:00+00:00,2,7.0229,3.51145
0.1,2020-07-09 18:55:00+00:00,2,8.1592,4.0796
0.1,2020-07-09 19:00:00+00:00,3,6.9763,2.3254333333333332
0.1,2020-07-09 19:05:00+00:00,3,7.5421,2.5140333333333333
0.1,2020-07-09 19:10:00+00:00,3,7.4709,2.4903
0.1,2020-07-09 19:15:00+00:00,2,6.3693,3.18465
0.1,2020-07-09 19:20:00+00:00,2,7.9041,3.95205
0.1,2020-07-09 19:25:00+00:00,3,6.7499,2.249966666666667
0.1,2020-07-09 19:30:00+00:00,3,7.0648,2.3549333333333333
0.1,2020-07-09 19:35:00+00:00,3,6.7956,2.2652
0.1,2020-07-09 19:40:00+00:00,3,8.032,2.6773333333333333
0.1,2020-07-09 19:45:00+00:00,3,7.2441,2.4147000000000003
0.1,2020-07-09 19:50:00+00:00,3,6.4593,2.1531
0.1,2020-07-09 19:55:00+00:00,3,5.4592,1.8197333333333334
0.1,2020-07-09 20:00:00+00:00,3,7.2582,2.4194
0.1,2020-07-09 20:05:00+00:00,2,8.0637,4.03185
0.1,2020-07-09 20:10:00+00:00,2,7.0825,3.54125
0.1,2020-07-09 20:15:00+00:00,3,7.9582,2.6527333333333334
0.1,2020-07-09 20:20:00+00:00,3,6.7799,2.2599666666666667
0.1,2020-07-09 20:25:00+00:00,3,6.8247,2.2749
0.1,2020-07-09 20:30:00+00:00,3,7.6309,2.543633333333333
0.1,2020-07-09 20:35:00+00:00,3,6.0418,2.0139333333333336
0.1,2020-07-09 20:40:00+00:00,3,7.0597,2.3532333333333333
0.1,2020-07-09 20:45:00+00:00,3,6.3433,2.1144333333333334
0.1,2020-07-09 20:50:00+00:00,2,8.7892,4.3946
0.1,2020-07-09 20:55:00+00:00,2,7.2925,3.64625
0.1,2020-07-09 21:00:00+00:00,3,8.5229,2.8409666666666666
0.1,2020-07-09 21:05:00+00:00,3,7.7076,2.5692
0.1,2020-07-09 21:10:00+00:00,3,8.4678,2.8226
0.1,2020-07-09 21:15:00+00:00,3,7.8341,2.6113666666666666
0.1,2020-07-09 21:20:00+00:00,2,8.7394,4.3697
0.1,2020-07-09 21:25:00+00:00,2,7.306,3.653
0.1,2020-07-09 21:30:00+00:00,3,6.2461,2.0820333333333334
0.1,2020-07-09 21:35:00+00:00,3,8.8209,2.9403
0.1,2020-07-09 21:40:00+00:00,3,9.0565,3.0188333333333333
0.1,2020-07-09 21:45:00+00:00,3,9.2905,3.096833333333333
0.1,2020-07-09 21:50:00+00:00,3,9.39,3.1300000000000003
0.1,2020-07-09 21:55:00+00:00,3,6.9949,2.3316333333333334
0.1,2020-07-09 22:00:00+00:00,3,8.3597,2.786566666666667
0.1,2020-07-09 22:05:00+00:00,3,6.651,2.217
0.1,2020-07-09 22:10:00+00:00,3,8.8889,2.9629666666666665
0.1,2020-07-09 22:15:00+00:00,3,7.2794,2.4264666666666668
0.1,2020-07-09 22:20:00+00:00,3,7.7642,2.5880666666666667
0.1,2020-07-09 22:25:00+00:00,3,7.2859,2.4286333333333334
0.1,2020-07-09 22:30:00+00:00,3,7.0415,2.347166666666667
0.1,2020-07-09 22:35:00+00:00,3,9.3909,3.1303
0.1,2020-07-09 22:40:00+00:00,3,9.3388,3.1129333333333338
0.1,2020-07-09 22:45:00+00:00,3,8.5716,2.8572
0.1,2020-07-09 22:50:00+00:00,3,8.3293,2.7764333333333333
0.1,2020-07-09 22:55:00+00:00,3,7.3093,2.4364333333333335
0.1,2020-07-09 23:00:00+00:00,3,8.2146,2.7382000000000004
0.1,2020-07-09 23:05:00+00:00,3,7.179,2.3930000000000002
0.1,2020-07-09 23:10:00+00:00,3,8.294,2.764666666666667
0.1,2020-07-09 23:15:00+00:00,3,7.6663,2.5554333333333332
0.1,2020-07-09 23:20:00+00:00,3,7.4233,2.4744333333333333
0.1,2020-07-09 23:25:00+00:00,3,6.2295,2.0765
0.1,2020-07-09 23:30:00+00:00,3,3.4049,1.1349666666666667
0.1,2020-07-09 23:35:00+00:00,3,3.3923,1.1307666666666667
0.1,2020-07-09 23:40:00+00:00,3,6.5045,2.1681666666666666
0.1,2020-07-09 23:45:00+00:00,3,6.988,2.3293333333333335
0.1,2020-07-09 23:50:00+00:00,3,3.5356,1.1785333333333334
0.1,2020-07-09 23:55:00+00:00,3,6.5293,2.176433333333333
0.1,2020-07-10 00:00:00+00:00,3,7.2286,2.4095333333333335
0.1,2020-07-10 00:05:00+00:00,3,8.4669,2.8223000000000003
0.1,2020-07-10 00:10:00+00:00,3,6.204,2.068
0.1,2020-07-10 00:15:00+00:00,3,3.3396,1.1132
0.1,2020-07-10 00:20:00+00:00,3,6.1848,2.0616
0.1,2020-07-10 00:25:00+00:00,3,8.2507,2.7502333333333335
0.1,2020-07-10 00:30:00+00:00,3,9.0011,3.0003666666666664
0.1,2020-07-10 00:35:00+00:00,3,10.7373,3.5791
0.1,2020-07-10 00:40:00+00:00,3,12.1451,4.0483666666666664
0.1,2020-07-10 00:45:00+00:00,3,11.0753,3.6917666666666666
0.1,2020-07-10 00:50:00+00:00,3,8.557,2.8523333333333336
0.1,2020-07-10 00:55:00+00:00,3,9.7854,3.2617999999999996
0.1,2020-07-10 01:00:00+00:00,3,7.3118,2.4372666666666665
0.1,2020-07-10 01:05:00+00:00,3,8.4153,2.8051
0.1,2020-07-10 01:10:00+00:00,3,7.2478,2.4159333333333333
0.1,2020-07-10 01:15:00+00:00,3,8.315,2.7716666666666665
0.1,2020-07-10 01:20:00+00:00,3,7.6146,2.5382000000000002
0.1,2020-07-10 01:25:00+00:00,3,7.5157,2.5052333333333334
0.1,2020-07-10 01:30:00+00:00,3,6.6714,2.2238
0.1,2020-07-10 01:35:00+00:00,3,8.5156,2.838533333333333
0.1,2020-07-10 01:40:00+00:00,3,7.2965,2.432166666666667
0.1,2020-07-10 01:45:00+00:00,3,9.0428,3.0142666666666664
0.1,2020-07-10 01:50:00+00:00,3,6.3341,2.1113666666666666
0.1,2020-07-10 01:55:00+00:00,3,3.7379,1.2459666666666667
0.1,2020-07-10 02:00:00+00:00,3,7.388,2.462666666666667
0.1,2020-07-10 02:05:00+00:00,3,8.21,2.736666666666667
0.1,2020-07-10 02:10:00+00:00,3,8.381,2.7936666666666667
0.1,2020-07-10 02:15:00+00:00,3,3.7671,1.2557
0.1,2020-07-10 02:20:00+00:00,3,3.4683,1.1561000000000001
0.1,2020-07-10 02:25:00+00:00,3,5.6334,1.8778
0.1,2020-07-10 02:30:00+00:00,2,7.8415,3.92075
0.1,2020-07-10 02:35:00+00:00,2,8.9869,4.49345
0.1,2020-07-10 02:40:00+00:00,3,8.1618,2.7205999999999997
0.1,2020-07-10 02:45:00+00:00,3,7.5694,2.5231333333333335
0.1,2020-07-10 02:50:00+00:00,3,3.9592,1.3197333333333334
0.1,2020-07-10 02:55:00+00:00,3,3.4636,1.1545333333333334
0.1,2020-07-10 03:00:00+00:00,3,3.2554,1.0851333333333333
0.1,2020-07-10 03:05:00+00:00,3,5.6897,1.8965666666666667
0.1,2020-07-10 03:10:00+00:00,3,5.4073,1.8024333333333333
0.1,2020-07-10 03:15:00+00:00,3,3.4178,1.1392666666666666
0.1,2020-07-10 03:20:00+00:00,3,3.3144,1.1048
0.1,2020-07-10 03:25:00+00:00,3,8.4308,2.8102666666666667
0.1,2020-07-10 03:30:00+00:00,3,6.6887,2.2295666666666665
0.1,2020-07-10 03:35:00+00:00,3,9.25,3.0833333333333335
0.1,2020-07-10 03:40:00+00:00,3,6.8546,2.2848666666666664
0.1,2020-07-10 03:45:00+00:00,3,8.1954,2.7318
0.1,2020-07-10 03:50:00+00:00,3,7.1557,2.3852333333333333
0.1,2020-07-10 03:55:00+00:00,3,8.4632,2.821066666666667
0.1,2020-07-10 04:00:00+00:00,3,7.5436,2.514533333333333
0.1,2020-07-10 04:05:00+00:00,2,7.9797,3.98985
0.1,2020-07-10 04:10:00+00:00,2,7.6669,3.83345
0.1,2020-07-10 04:15:00+00:00,3,8.2196,2.7398666666666665
0.1,2020-07-10 04:20:00+00:00,3,7.9276,2.642533333333333
0.1,2020-07-10 04:25:00+00:00,3,8.222,2.7406666666666664
0.1,2020-07-10 04:30:00+00:00,3,7.6544,2.5514666666666668
0.1,2020-07-10 04:35:00+00:00,3,7.4222,2.474066666666667
0.1,2020-07-10 04:40:00+00:00,3,4.668,1.556
0.1,2020-07-10 04:45:00+00:00,3,5.9938,1.9979333333333333
0.1,2020-07-10 04:50:00+00:00,3,8.7851,2.928366666666667
0.1,2020-07-10 04:55:00+00:00,3,7.6012,2.5337333333333336
0.1,2020-07-10 05:00:00+00:00,3,8.7157,2.9052333333333333
0.1,2020-07-10 05:05:00+00:00,3,7.6455,2.5485
0.1,2020-07-10 05:10:00+00:00,3,8.6931,2.8977
0.1,2020-07-10 05:15:00+00:00,3,7.9229,2.640966666666667
0.1,2020-07-10 05:20:00+00:00,3,8.7265,2.9088333333333334
0.1,2020-07-10 05:25:00+00:00,3,6.6919,2.2306333333333335
0.1,2020-07-10 05:30:00+00:00,3,7.3163,2.4387666666666665
0.1,2020-07-10 05:35:00+00:00,3,7.2113,2.4037666666666664
0.1,2020-07-10 05:40:00+00:00,3,8.026,2.675333333333333
0.1,2020-07-10 05:45:00+00:00,3,8.3712,2.7904
0.1,2020-07-10 05:50:00+00:00,2,7.813,3.9065
0.1,2020-07-10 05:55:00+00:00,2,8.6466,4.3233
0.1,2020-07-10 06:00:00+00:00,3,8.3273,2.7757666666666663
0.1,2020-07-10 06:05:00+00:00,3,7.7623,2.5874333333333333
0.1,2020-07-10 06:10:00+00:00,3,7.9124,2.6374666666666666
0.1,2020-07-10 06:15:00+00:00,3,7.5225,2.5075
0.1,2020-07-10 06:20:00+00:00,3,7.6163,2.5387666666666666
0.1,2020-07-10 06:25:00+00:00,3,7.8529,2.6176333333333335
0.1,2020-07-10 06:30:00+00:00,3,7.8879,2.6293
0.1,2020-07-10 06:35:00+00:00,3,7.923,2.641
0.1,2020-07-10 06:40:00+00:00,3,8.7323,2.910766666666667
0.1,2020-07-10 06:45:00+00:00,3,6.0056,2.001866666666667
0.1,2020-07-10 06:50:00+00:00,3,6.0464,2.0154666666666667
0.1,2020-07-10 06:55:00+00:00,3,8.1814,2.727133333333333
0.1,2020-07-10 07:00:00+00:00,3,8.3785,2.7928333333333337
0.1,2020-07-10 07:05:00+00:00,3,8.6409,2.8803
0.1,2020-07-10 07:10:00+00:00,3,7.3665,2.4555000000000002
0.1,2020-07-10 07:15:00+00:00,3,9.1364,3.0454666666666665
0.1,2020-07-10 07:20:00+00:00,2,7.8251,3.91255
0.1,2020-07-10 07:25:00+00:00,2,9.3283,4.66415
0.1,2020-07-10 07:30:00+00:00,3,6.383,2.127666666666667
0.1,2020-07-10 07:35:00+00:00,3,8.8712,2.9570666666666665
0.1,2020-07-10 07:40:00+00:00,3,7.1704,2.3901333333333334
0.1,2020-07-10 07:45:00+00:00,3,9.4667,3.1555666666666666
0.1,2020-07-10 07:50:00+00:00,2,7.6017,3.80085
0.1,2020-07-10 07:55:00+00:00,2,7.1653,3.58265
0.1,2020-07-10 08:00:00+00:00,3,8.3778,2.7926
0.1,2020-07-10 08:05:00+00:00,3,9.2015,3.0671666666666666
0.1,2020-07-10 08:10:00+00:00,3,8.1112,2.7037333333333335
0.1,2020-07-10 08:15:00+00:00,3,8.5693,2.8564333333333334
0.1,2020-07-10 08:20:00+00:00,3,8.2727,2.757566666666667
0.1,2020-07-10 08:25:00+00:00,3,9.0212,3.0070666666666668
0.1,2020-07-10 08:30:00+00:00,3,7.2744,2.4248
0.1,2020-07-10 08:35:00+00:00,3,7.2011,2.4003666666666668
0.1,2020-07-10 08:40:00+00:00,3,3.9562,1.3187333333333333
0.1,2020-07-10 08:45:00+00:00,3,6.0531,2.0177
0.1,2020-07-10 08:50:00+00:00,3,9.0407,3.0135666666666663
0.1,2020-07-10 08:55:00+00:00,3,7.2202,2.4067333333333334
0.1,2020-07-10 09:00:00+00:00,3,10.8007,3.6002333333333336
0.1,2020-07-10 09:05:00+00:00,3,8.3364,2.7788
0.1,2020-07-10 09:10:00+00:00,3,9.4218,3.1405999999999996
0.1,2020-07-10 09:15:00+00:00,3,8.7707,2.9235666666666664
0.1,2020-07-10 09:20:00+00:00,2,7.464,3.732
0.1,2020-07-10 09:25:00+00:00,2,7.9344,3.9672
0.1,2020-07-10 09:30:00+00:00,3,8.4263,2.8087666666666666
0.1,2020-07-10 09:35:00+00:00,3,10.498,3.499333333333333
0.1,2020-07-10 09:40:00+00:00,3,6.7843,2.261433333333333
0.1,2020-07-10 09:45:00+00:00,3,7.4539,2.4846333333333335
0.1,2020-07-10 09:50:00+00:00,3,6.7287,2.2429
0.1,2020-07-10 09:55:00+00:00,3,7.796,2.598666666666667
0.1,2020-07-10 10:00:00+00:00,3,7.0431,2.3477
0.1,2020-07-10 10:05:00+00:00,3,6.3249,2.1083000000000003
0.1,2020-07-10 10:10:00+00:00,3,7.0896,2.3632
0.1,2020-07-10 10:15:00+00:00,3,7.1899,2.3966333333333334
0.1,2020-07-10 10:20:00+00:00,3,7.4539,2.4846333333333335
0.1,2020-07-10 10:25:00+00:00,3,6.5972,2.1990666666666665
0.1,2020-07-10 10:30:00+00:00,3,6.8783,2.2927666666666666
0.1,2020-07-10 10:35:00+00:00,3,7.4282,2.4760666666666666
0.1,2020-07-10 10:40:00+00:00,3,6.8159,2.2719666666666667
0.1,2020-07-10 10:45:00+00:00,3,7.6359,2.5453
0.1,2020-07-10 10:50:00+00:00,3,7.0306,2.3435333333333332
0.1,2020-07-10 10:55:00+00:00,3,7.113,2.371
0.1,2020-07-10 11:00:00+00:00,3,3.7468,1.2489333333333332
0.1,2020-07-10 11:05:00+00:00,3,7.2155,2.4051666666666667
0.1,2020-07-10 11:10:00+00:00,2,9.6019,4.80095
0.1,2020-07-10 11:15:00+00:00,2,18.9283,9.46415
0.1,2020-07-10 11:20:00+00:00,2,11.9898,5.9949
0.1,2020-07-10 11:25:00+00:00,2,11.1356,5.5678
0.1,2020-07-10 11:30:00+00:00,3,7.7777,2.592566666666667
0.1,2020-07-10 11:35:00+00:00,3,8.247,2.749
0.1,2020-07-10 11:40:00+00:00,3,7.5894,2.5298000000000003
0.1,2020-07-10 11:45:00+00:00,3,8.0328,2.6776
0.1,2020-07-10 11:50:00+00:00,3,8.2454,2.748466666666667
0.1,2020-07-10 11:55:00+00:00,3,8.4954,2.8318
0.1,2020-07-10 12:00:00+00:00,3,7.7249,2.5749666666666666
0.1,2020-07-10 12:05:00+00:00,3,7.8737,2.624566666666667
0.1,2020-07-10 12:10:00+00:00,3,7.7768,2.5922666666666667
0.1,2020-07-10 12:15:00+00:00,3,8.0167,2.6722333333333332
0.1,2020-07-10 12:20:00+00:00,3,8.2374,2.7457999999999996
0.1,2020-07-10 12:25:00+00:00,3,5.9965,1.9988333333333335
0.1,2020-07-10 12:30:00+00:00,3,9.3658,3.1219333333333332
0.1,2020-07-10 12:35:00+00:00,3,6.069,2.023
0.1,2020-07-10 12:40:00+00:00,3,9.4327,3.1442333333333337
0.1,2020-07-10 12:45:00+00:00,3,5.4775,1.8258333333333334
0.1,2020-07-10 12:50:00+00:00,2,7.6384,3.8192
0.1,2020-07-10 12:55:00+00:00,2,6.1475,3.07375
0.1,2020-07-10 13:00:00+00:00,3,3.358,1.1193333333333333
0.1,2020-07-10 13:05:00+00:00,3,6.3206,2.1068666666666664
0.1,2020-07-10 13:10:00+00:00,3,7.4227,2.4742333333333333
0.1,2020-07-10 13:15:00+00:00,3,7.9796,2.6598666666666664
0.1,2020-07-10 13:20:00+00:00,3,7.6614,2.5538000000000003
0.1,2020-07-10 13:25:00+00:00,3,7.6841,2.561366666666667
0.1,2020-07-10 13:30:00+00:00,3,7.8352,2.6117333333333335
0.1,2020-07-10 13:35:00+00:00,3,6.6799,2.2266333333333335
0.1,2020-07-10 13:40:00+00:00,3,4.9837,1.6612333333333333
0.1,2020-07-10 13:45:00+00:00,3,4.2231,1.4077
0.1,2020-07-10 13:50:00+00:00,3,3.3669,1.1222999999999999
0.1,2020-07-10 13:55:00+00:00,3,6.5968,2.198933333333333
0.1,2020-07-10 14:00:00+00:00,3,5.4546,1.8182
0.1,2020-07-10 14:05:00+00:00,3,6.968,2.3226666666666667
0.1,2020-07-10 14:10:00+00:00,3,9.184,3.0613333333333332
0.1,2020-07-10 14:15:00+00:00,3,6.9138,2.3046
0.1,2020-07-10 14:20:00+00:00,3,9.0148,3.0049333333333332
0.1,2020-07-10 14:25:00+00:00,3,7.0301,2.343366666666667
0.1,2020-07-10 14:30:00+00:00,2,9.0966,4.5483
0.1,2020-07-10 14:35:00+00:00,2,7.7681,3.88405
0.1,2020-07-10 14:40:00+00:00,3,9.7579,3.2526333333333333
0.1,2020-07-10 14:45:00+00:00,3,9.3346,3.1115333333333335
0.1,2020-07-10 14:50:00+00:00,2,7.3778,3.6889
0.1,2020-07-10 14:55:00+00:00,2,8.5545,4.27725
0.1,2020-07-10 15:00:00+00:00,3,5.8255,1.9418333333333333
0.1,2020-07-10 15:05:00+00:00,3,6.6542,2.2180666666666666
0.1,2020-07-10 15:10:00+00:00,3,7.8828,2.6275999999999997
0.1,2020-07-10 15:15:00+00:00,3,6.4894,2.163133333333333
0.1,2020-07-10 15:20:00+00:00,3,6.7929,2.2643
0.1,2020-07-10 15:25:00+00:00,3,4.1991,1.3997
0.1,2020-07-10 15:30:00+00:00,3,3.4947,1.1649
0.1,2020-07-10 15:35:00+00:00,3,6.8338,2.2779333333333334
0.1,2020-07-10 15:40:00+00:00,3,4.5151,1.5050333333333334
0.1,2020-07-10 15:45:00+00:00,3,3.3151,1.1050333333333333
0.1,2020-07-10 15:50:00+00:00,3,5.7184,1.9061333333333332
0.1,2020-07-10 15:55:00+00:00,3,9.1981,3.0660333333333334
0.1,2020-07-10 16:00:00+00:00,3,7.2443,2.4147666666666665
0.1,2020-07-10 16:05:00+00:00,3,6.2619,2.0873
0.1,2020-07-10 16:10:00+00:00,3,6.7189,2.2396333333333334
0.1,2020-07-10 16:15:00+00:00,3,8.1849,2.7283000000000004
0.1,2020-07-10 16:20:00+00:00,3,7.2249,2.4083
0.1,2020-07-10 16:25:00+00:00,3,7.6066,2.5355333333333334
0.1,2020-07-10 16:30:00+00:00,3,5.0319,1.6773
0.1,2020-07-10 16:35:00+00:00,3,3.3782,1.1260666666666668
0.1,2020-07-10 16:40:00+00:00,2,5.5201,2.76005
0.1,2020-07-10 16:45:00+00:00,2,9.1652,4.5826
0.1,2020-07-10 16:50:00+00:00,2,6.7459,3.37295
0.1,2020-07-10 16:55:00+00:00,2,9.0884,4.5442
0.1,2020-07-10 17:00:00+00:00,3,7.9909,2.6636333333333333
0.1,2020-07-10 17:05:00+00:00,3,9.2959,3.0986333333333334
0.1,2020-07-10 17:10:00+00:00,3,8.5008,2.8336
0.1,2020-07-10 17:15:00+00:00,2,8.8097,4.40485
0.1,2020-07-10 17:20:00+00:00,2,3.4814,1.7407
0.1,2020-07-10 17:25:00+00:00,3,7.1577,2.3859
0.1,2020-07-10 17:30:00+00:00,3,7.0272,2.3424
0.1,2020-07-10 17:35:00+00:00,3,7.7006,2.5668666666666664
0.1,2020-07-10 17:40:00+00:00,3,3.707,1.2356666666666667
0.1,2020-07-10 17:45:00+00:00,3,5.4488,1.8162666666666667
0.1,2020-07-10 17:50:00+00:00,3,9.0035,3.0011666666666668
0.1,2020-07-10 17:55:00+00:00,3,5.4174,1.8057999999999998
0.1,2020-07-10 18:00:00+00:00,3,3.5069,1.1689666666666667
0.1,2020-07-10 18:05:00+00:00,3,7.4415,2.4804999999999997
0.1,2020-07-10 18:10:00+00:00,3,6.0935,2.0311666666666666
0.1,2020-07-10 18:15:00+00:00,3,7.4657,2.488566666666667
0.1,2020-07-10 18:20:00+00:00,2,7.3658,3.6829
