split_type,threshold,method,strategy,bin,count,mean_predicted,observed_rate,min_predicted,max_predicted,abs_gap,weight,test_gateway
LOGO,0.2,sigmoid,equal_frequency,0.0,409,0.0005107537655759105,0.0,0.0005075626787005467,0.0005141363572990095,0.0005107537655759105,0.10017144256674014,00800000a0001793
LOGO,0.2,sigmoid,equal_frequency,1.0,408,0.0005193956326174274,0.00980392156862745,0.000514141854205573,0.0005250946814909855,0.009284525936010023,0.09992652461425422,00800000a0001793
LOGO,0.2,sigmoid,equal_frequency,2.0,408,0.000532132757623666,0.00980392156862745,0.0005250965770599963,0.0005402593562184455,0.009271788811003785,0.09992652461425422,00800000a0001793
LOGO,0.2,sigmoid,equal_frequency,3.0,408,0.0005521827714826396,0.00980392156862745,0.0005403307740873308,0.000566887808534249,0.009251738797144811,0.09992652461425422,00800000a0001793
LOGO,0.2,sigmoid,equal_frequency,4.0,409,0.0005851110384792761,0.012224938875305624,0.0005669426521967879,0.000607965130231427,0.011639827836826348,0.10017144256674014,00800000a0001793
LOGO,0.2,sigmoid,equal_frequency,5.0,408,0.0006419273657390935,0.02696078431372549,0.0006079853025063355,0.0006832351073122736,0.0263188569479864,0.09992652461425422,00800000a0001793
LOGO,0.2,sigmoid,equal_frequency,6.0,408,0.0007470896684058536,0.049019607843137254,0.0006836845751675739,0.000835262857628036,0.0482725181747314,0.09992652461425422,00800000a0001793
LOGO,0.2,sigmoid,equal_frequency,7.0,408,0.0010159956257804394,0.07352941176470588,0.0008352943371101753,0.0013347725384412776,0.07251341613892545,0.09992652461425422,00800000a0001793
LOGO,0.2,sigmoid,equal_frequency,8.0,408,0.002300275564057784,0.15931372549019607,0.0013391465873570983,0.004169556281904049,0.15701344992613828,0.09992652461425422,00800000a0001793
LOGO,0.2,sigmoid,equal_frequency,9.0,409,0.0751201948241213,0.3202933985330073,0.004209012582765751,0.3821387073704443,0.245173203708886,0.10017144256674014,00800000a0001793
LOGO,0.2,isotonic,equal_width,0.0,3993,0.002590981095254428,0.056849486601552715,0.0,0.1,0.05425850550629829,0.9779573842762674,00800000a0001793
LOGO,0.2,isotonic,equal_width,1.0,51,0.15582314284351154,0.6078431372549019,0.13245033112582782,0.1927710843373494,0.4520199944113904,0.012490815576781777,00800000a0001793
LOGO,0.2,isotonic,equal_width,2.0,1,0.25,0.0,0.25,0.25,0.25,0.0002449179524859172,00800000a0001793
LOGO,0.2,isotonic,equal_width,3.0,32,0.3442853948313597,0.46875,0.3194444444444444,0.37777777777777777,0.12446460516864027,0.007837374479549351,00800000a0001793
LOGO,0.2,isotonic,equal_width,5.0,1,0.6,0.0,0.6,0.6,0.6,0.0002449179524859172,00800000a0001793
LOGO,0.2,isotonic,equal_width,7.0,3,0.7414653413645721,0.3333333333333333,0.7243960240937164,0.75,0.4081320080312388,0.0007347538574577516,00800000a0001793
LOGO,0.2,isotonic,equal_width,9.0,2,1.0,0.0,1.0,1.0,1.0,0.0004898359049718344,00800000a0001793
LOGO,0.2,isotonic,equal_frequency,0.0,3446,4.477660146084273e-05,0.03192106790481718,0.0,0.0008431703204047217,0.031876291303356334,0.8439872642664707,00800000a0001793
LOGO,0.2,isotonic,equal_frequency,1.0,251,0.002959166776972094,0.1553784860557769,0.002770083102493075,0.0033003300330033004,0.1524193192788048,0.061474406073965225,00800000a0001793
LOGO,0.2,isotonic,equal_frequency,2.0,386,0.08675452183267665,0.3238341968911917,0.003424657534246575,1.0,0.23707967505851504,0.09453832965956405,00800000a0001793
LOGO,0.2,uncalibrated,equal_width,0.0,519,0.047038221067687486,0.0019267822736030828,0.0004592815344191442,0.0996135319836549,0.045111438794084406,0.1545102709139625,00800000a0001794
LOGO,0.2,uncalibrated,equal_width,1.0,337,0.14537721744005075,0.005934718100890208,0.1001818032988266,0.19959727830572643,0.13944249933916053,0.1003274784161953,00800000a0001794
LOGO,0.2,uncalibrated,equal_width,2.0,288,0.248940697741965,0.003472222222222222,0.20014001898223274,0.2995273749411475,0.2454684755197428,0.08573980351295028,00800000a0001794
LOGO,0.2,uncalibrated,equal_width,3.0,244,0.3488046537232847,0.01639344262295082,0.30031913870630456,0.39990089552866614,0.33241121110033384,0.07264066686513844,00800000a0001794
LOGO,0.2,uncalibrated,equal_width,4.0,187,0.4568117970700178,0.0106951871657754,0.4005005812954388,0.4986515147930491,0.4461166099042424,0.055671330753200354,00800000a0001794
LOGO,0.2,uncalibrated,equal_width,5.0,219,0.552668951785415,0.0182648401826484,0.5001211601914017,0.599355167312131,0.5344041116027666,0.0651979755879726,00800000a0001794
LOGO,0.2,uncalibrated,equal_width,6.0,240,0.6484126335973952,0.025,0.6001800590642186,0.6997447476614866,0.6234126335973952,0.0714498362607919,00800000a0001794
LOGO,0.2,uncalibrated,equal_width,7.0,277,0.7513483229867001,0.06498194945848375,0.7001648985071267,0.7999717441426607,0.6863663735282163,0.08246501935099732,00800000a0001794
LOGO,0.2,uncalibrated,equal_width,8.0,344,0.8530785244833445,0.09302325581395349,0.8002074705277482,0.899888951147496,0.7600552686693911,0.10241143197380173,00800000a0001794
LOGO,0.2,uncalibrated,equal_width,9.0,704,0.9610623174113876,0.28551136363636365,0.9000709141380978,0.9999199882089461,0.6755509537750239,0.20958618636498957,00800000a0001794
LOGO,0.2,uncalibrated,equal_frequency,0.0,336,0.02909425314359643,0.0,0.0004592815344191442,0.05991108072740408,0.02909425314359643,0.10002977076510866,00800000a0001794
LOGO,0.2,uncalibrated,equal_frequency,1.0,336,0.09688634785012448,0.005952380952380952,0.06011991645467998,0.1370734864095359,0.09093396689774352,0.10002977076510866,00800000a0001794
LOGO,0.2,uncalibrated,equal_frequency,2.0,336,0.19439824157969396,0.005952380952380952,0.1371824296206543,0.24938748117471246,0.188445860627313,0.10002977076510866,00800000a0001794
LOGO,0.2,uncalibrated,equal_frequency,3.0,336,0.31343522590977413,0.005952380952380952,0.24976800566395627,0.38441001349486775,0.3074828449573932,0.10002977076510866,00800000a0001794
LOGO,0.2,uncalibrated,equal_frequency,4.0,336,0.46964991582131965,0.020833333333333332,0.38454050327530054,0.5525520030790477,0.44881658248798634,0.10002977076510866,00800000a0001794
LOGO,0.2,uncalibrated,equal_frequency,5.0,335,0.6217959021956224,0.020895522388059702,0.5538259847121274,0.6927982719640589,0.6009003798075627,0.09973206311402202,00800000a0001794
LOGO,0.2,uncalibrated,equal_frequency,6.0,336,0.7547567391035399,0.05952380952380952,0.6929159668299794,0.8111873969580264,0.6952329295797304,0.10002977076510866,00800000a0001794
LOGO,0.2,uncalibrated,equal_frequency,7.0,336,0.863463157278717,0.10119047619047619,0.8122233153660453,0.9069654417914063,0.7622726810882409,0.10002977076510866,00800000a0001794
LOGO,0.2,uncalibrated,equal_frequency,8.0,336,0.9414939670892272,0.20833333333333334,0.9072040605315823,0.9681952485682142,0.7331606337558938,0.10002977076510866,00800000a0001794
LOGO,0.2,uncalibrated,equal_frequency,9.0,336,0.9860908907291807,0.37797619047619047,0.9683176777351921,0.9999199882089461,0.6081147002529902,0.10002977076510866,00800000a0001794
LOGO,0.2,sigmoid,equal_width,0.0,2183,0.016271626455226007,0.01282638570774164,0.00048511674195748884,0.09995724141182803,0.0034452407474843665,0.6498958023221196,00800000a0001794
LOGO,0.2,sigmoid,equal_width,1.0,350,0.14618703247930273,0.08,0.10002499194989321,0.19970251654058988,0.06618703247930273,0.10419767788032153,00800000a0001794
LOGO,0.2,sigmoid,equal_width,2.0,333,0.2522188539663559,0.15015015015015015,0.2001781358927233,0.29990583538934507,0.10206870381620575,0.09913664781184876,00800000a0001794
LOGO,0.2,sigmoid,equal_width,3.0,493,0.35094632446432045,0.33468559837728196,0.30013624669020655,0.38937663080339596,0.01626072608703849,0.14676987198571004,00800000a0001794
LOGO,0.2,sigmoid,equal_frequency,0.0,336,0.0006001492662628364,0.0,0.00048511674195748884,0.0007434244406844247,0.0006001492662628364,0.10002977076510866,00800000a0001794
LOGO,0.2,sigmoid,equal_frequency,1.0,336,0.0009812831696125487,0.005952380952380952,0.0007445398781300512,0.0012934854634897906,0.004971097782768403,0.10002977076510866,00800000a0001794
LOGO,0.2,sigmoid,equal_frequency,2.0,336,0.002004434656515077,0.005952380952380952,0.001294496973884656,0.0028940736866616868,0.003947946295865875,0.10002977076510866,00800000a0001794
LOGO,0.2,sigmoid,equal_frequency,3.0,336,0.004750639474398629,0.005952380952380952,0.002901973649655738,0.007598988467303732,0.001201741477982323,0.10002977076510866,00800000a0001794
LOGO,0.2,sigmoid,equal_frequency,4.0,336,0.014732047094391071,0.020833333333333332,0.007606061752859584,0.02498729404766652,0.006101286238942261,0.10002977076510866,00800000a0001794
LOGO,0.2,sigmoid,equal_frequency,5.0,335,0.041897596310713985,0.020895522388059702,0.02521126060543978,0.0655911738089964,0.021002073922654282,0.09973206311402202,00800000a0001794
LOGO,0.2,sigmoid,equal_frequency,6.0,336,0.1009776994515991,0.05952380952380952,0.06564301805885521,0.14113472702333799,0.041453889927789575,0.10002977076510866,00800000a0001794
LOGO,0.2,sigmoid,equal_frequency,7.0,336,0.19494356541727753,0.10119047619047619,0.1420393032914887,0.24642471837000965,0.09375308922680134,0.10002977076510866,00800000a0001794
LOGO,0.2,sigmoid,equal_frequency,8.0,336,0.29595668866740904,0.20833333333333334,0.24674321541154706,0.3367386240706914,0.0876233553340757,0.10002977076510866,00800000a0001794
LOGO,0.2,sigmoid,equal_frequency,9.0,336,0.3661729674666163,0.37797619047619047,0.33693510757112627,0.38937663080339596,0.011803223009574149,0.10002977076510866,00800000a0001794
LOGO,0.2,isotonic,equal_width,0.0,2359,0.022783652277339646,0.01738024586689275,0.0,0.09316770186335403,0.005403406410446895,0.7022923489133671,00800000a0001794
LOGO,0.2,isotonic,equal_width,1.0,208,0.15022075579903668,0.09134615384615384,0.11177086473621256,0.15040650406504066,0.05887460195288284,0.061923191426019646,00800000a0001794
LOGO,0.2,isotonic,equal_width,2.0,121,0.20789277930874728,0.11570247933884298,0.20453124685347307,0.2079207920792079,0.0921902999699043,0.03602262578148258,00800000a0001794
LOGO,0.2,isotonic,equal_width,3.0,417,0.3623544524974399,0.23741007194244604,0.3090909090909091,0.3780487804878049,0.12494438055499388,0.12414409050312593,00800000a0001794
LOGO,0.2,isotonic,equal_width,4.0,6,0.4704942524989873,0.16666666666666666,0.42645778677583634,0.5,0.3038275858323206,0.0017862459065197975,00800000a0001794
LOGO,0.2,isotonic,equal_width,5.0,33,0.5905689303032635,0.2727272727272727,0.5302040943118763,0.6,0.3178416575759908,0.009824352485858886,00800000a0001794
LOGO,0.2,isotonic,equal_width,7.0,89,0.7280026784421985,0.3258426966292135,0.7272727272727273,0.7922383813556525,0.40215998181298496,0.02649598094671033,00800000a0001794
LOGO,0.2,isotonic,equal_width,9.0,126,0.9997487127614938,0.46825396825396826,0.968337807948222,1.0,0.5314947445075255,0.03751116403691575,00800000a0001794
LOGO,0.2,isotonic,equal_frequency,0.0,1271,0.0009591561474481203,0.003933910306845004,0.0,0.0032232070910556,0.0029747541593968837,0.37838642453111043,00800000a0001794
LOGO,0.2,isotonic,equal_frequency,1.0,119,0.005681818181818182,0.025210084033613446,0.005681818181818182,0.005681818181818182,0.019528265851795262,0.035427210479309315,00800000a0001794
LOGO,0.2,isotonic,equal_frequency,2.0,367,0.02087756944286398,0.013623978201634877,0.013994910941475827,0.028469750889679714,0.007253591241229103,0.10925870794879429,00800000a0001794
LOGO,0.2,isotonic,equal_frequency,3.0,274,0.05586041638375297,0.025547445255474453,0.03830845223161586,0.0761904761904762,0.030312971128278517,0.08157189639773742,00800000a0001794
LOGO,0.2,isotonic,equal_frequency,4.0,328,0.0880597250625668,0.06402439024390244,0.07925701336132121,0.09316770186335403,0.024035334818664364,0.0976481095564156,00800000a0001794
LOGO,0.2,isotonic,equal_frequency,5.0,329,0.17143143921750167,0.10030395136778116,0.11177086473621256,0.2079207920792079,0.07112748784972052,0.09794581720750223,00800000a0001794
LOGO,0.2,isotonic,equal_frequency,6.0,417,0.3623544524974399,0.23741007194244604,0.3090909090909091,0.3780487804878049,0.12494438055499388,0.12414409050312593,00800000a0001794
LOGO,0.2,isotonic,equal_frequency,7.0,254,0.8388673874185256,0.3858267716535433,0.42645778677583634,1.0,0.45304061576498234,0.07561774337600477,00800000a0001794
LOGO,0.2,uncalibrated,equal_width,0.0,58,0.04309087150605109,0.0,2.8265775316337486e-10,0.09869718088329224,0.04309087150605109,0.17575757575757575,00800000a0001914
LOGO,0.2,uncalibrated,equal_width,1.0,55,0.15111540379022553,0.0,0.10115821469736136,0.19891359831316072,0.15111540379022553,0.16666666666666666,00800000a0001914
LOGO,0.2,uncalibrated,equal_width,2.0,39,0.24182866605690004,0.0,0.20009179209129382,0.2984799661070062,0.24182866605690004,0.11818181818181818,00800000a0001914
LOGO,0.2,uncalibrated,equal_width,3.0,18,0.343666167182758,0.0,0.300408404262015,0.39798688822412415,0.343666167182758,0.05454545454545454,00800000a0001914
LOGO,0.2,uncalibrated,equal_width,4.0,12,0.4532282981443585,0.0,0.40198684032157894,0.4916390949935744,0.4532282981443585,0.03636363636363636,00800000a0001914
LOGO,0.2,uncalibrated,equal_width,5.0,18,0.5456329550990248,0.05555555555555555,0.5019356931271891,0.5937353917328158,0.4900773995434692,0.05454545454545454,00800000a0001914
LOGO,0.2,uncalibrated,equal_width,6.0,29,0.6433779556525074,0.034482758620689655,0.6086778164558254,0.6941993874108203,0.6088951970318178,0.08787878787878788,00800000a0001914
LOGO,0.2,uncalibrated,equal_width,7.0,21,0.7509081628168142,0.0,0.7038309519515399,0.7962220105187161,0.7509081628168142,0.06363636363636363,00800000a0001914
LOGO,0.2,uncalibrated,equal_width,8.0,29,0.8497955002823572,0.20689655172413793,0.8001724270889419,0.8941713882169833,0.6428989485582193,0.08787878787878788,00800000a0001914
LOGO,0.2,uncalibrated,equal_width,9.0,51,0.9575305320914937,0.21568627450980393,0.9037580942156102,0.9999492730084485,0.7418442575816898,0.15454545454545454,00800000a0001914
LOGO,0.2,uncalibrated,equal_frequency,0.0,33,0.020161639692060043,0.0,2.8265775316337486e-10,0.03913484009419906,0.020161639692060043,0.1,00800000a0001914
LOGO,0.2,uncalibrated,equal_frequency,1.0,33,0.08239332694787357,0.0,0.03972360985897968,0.11697130171712045,0.08239332694787357,0.1,00800000a0001914
LOGO,0.2,uncalibrated,equal_frequency,2.0,33,0.1456819483429172,0.0,0.11826942392729414,0.17339611548954978,0.1456819483429172,0.1,00800000a0001914
LOGO,0.2,uncalibrated,equal_frequency,3.0,33,0.20306452461158775,0.0,0.17384852151753474,0.23205748465295387,0.20306452461158775,0.1,00800000a0001914
LOGO,0.2,uncalibrated,equal_frequency,4.0,33,0.2917946275183479,0.0,0.2346155160582591,0.3653947426287687,0.2917946275183479,0.1,00800000a0001914
LOGO,0.2,uncalibrated,equal_frequency,5.0,33,0.48431454010529634,0.030303030303030304,0.36859164373498066,0.5674982879413458,0.454011509802266,0.1,00800000a0001914
LOGO,0.2,uncalibrated,equal_frequency,6.0,33,0.6440398641711684,0.030303030303030304,0.5897740809073181,0.7080143791341718,0.6137368338681382,0.1,00800000a0001914
LOGO,0.2,uncalibrated,equal_frequency,7.0,33,0.7847980056669697,0.09090909090909091,0.7115935227766117,0.846935504858128,0.6938889147578787,0.1,00800000a0001914
LOGO,0.2,uncalibrated,equal_frequency,8.0,33,0.9000171965967448,0.12121212121212122,0.8472429756461186,0.9371140077512199,0.7788050753846236,0.1,00800000a0001914
LOGO,0.2,uncalibrated,equal_frequency,9.0,33,0.9768621532793741,0.30303030303030304,0.9396107584511402,0.9999492730084485,0.673831850249071,0.1,00800000a0001914
LOGO,0.2,sigmoid,equal_width,0.0,238,0.014397476106030213,0.008403361344537815,0.0006194521550842376,0.09840373010682564,0.005994114761492399,0.7212121212121212,00800000a0001914
LOGO,0.2,sigmoid,equal_width,1.0,28,0.14713425582544454,0.10714285714285714,0.1025783325247936,0.18854936319638688,0.0399913986825874,0.08484848484848485,00800000a0001914
LOGO,0.2,sigmoid,equal_width,2.0,26,0.2469197412605424,0.15384615384615385,0.20115770313981873,0.28972969854734415,0.09307358741438854,0.07878787878787878,00800000a0001914
LOGO,0.2,sigmoid,equal_width,3.0,34,0.34979047242559996,0.2647058823529412,0.3006995596631225,0.3994861332813632,0.08508459007265878,0.10303030303030303,00800000a0001914
LOGO,0.2,sigmoid,equal_width,4.0,4,0.4006029461332648,0.25,0.40031373250844626,0.4009071758224216,0.1506029461332648,0.012121212121212121,00800000a0001914
LOGO,0.2,sigmoid,equal_frequency,0.0,33,0.0007160897226462519,0.0,0.0006194521550842376,0.0008140215000816886,0.0007160897226462519,0.1,00800000a0001914
LOGO,0.2,sigmoid,equal_frequency,1.0,33,0.0011145816096604856,0.0,0.0008173732279163251,0.0014011731230363753,0.0011145816096604856,0.1,00800000a0001914
LOGO,0.2,sigmoid,equal_frequency,2.0,33,0.0017204519027144577,0.0,0.0014139173192780703,0.0020766269157536784,0.0017204519027144577,0.1,00800000a0001914
LOGO,0.2,sigmoid,equal_frequency,3.0,33,0.0025706753326843377,0.0,0.002083185600383694,0.0031249779885380233,0.0025706753326843377,0.1,00800000a0001914
LOGO,0.2,sigmoid,equal_frequency,4.0,33,0.004887001140353445,0.0,0.00318113498298009,0.007892846011166577,0.004887001140353445,0.1,00800000a0001914
LOGO,0.2,sigmoid,equal_frequency,5.0,33,0.01949553928501863,0.030303030303030304,0.00806963329298065,0.03160768411775016,0.010807491018011674,0.1,00800000a0001914
LOGO,0.2,sigmoid,equal_frequency,6.0,33,0.0538525437417046,0.030303030303030304,0.03673329417624194,0.08011607017668904,0.0235495134386743,0.1,00800000a0001914
LOGO,0.2,sigmoid,equal_frequency,7.0,33,0.13293425791273247,0.09090909090909091,0.08197790410731133,0.18687491898398406,0.04202516700364156,0.1,00800000a0001914
LOGO,0.2,sigmoid,equal_frequency,8.0,33,0.2515301571981852,0.12121212121212122,0.18720147178326674,0.30141399870225444,0.130318035986064,0.1,00800000a0001914
LOGO,0.2,sigmoid,equal_frequency,9.0,33,0.3633471747641545,0.30303030303030304,0.30509870835337677,0.4009071758224216,0.060316871733851474,0.1,00800000a0001914
LOGO,0.2,isotonic,equal_width,0.0,249,0.018741766243753146,0.008032128514056224,0.0,0.09774436090225563,0.010709637729696922,0.7545454545454545,00800000a0001914
LOGO,0.2,isotonic,equal_width,1.0,21,0.1439295847163342,0.14285714285714285,0.12962962962962962,0.1523809523809524,0.0010724418591913643,0.06363636363636363,00800000a0001914
LOGO,0.2,isotonic,equal_width,2.0,9,0.25925925925925924,0.3333333333333333,0.25925925925925924,0.25925925925925924,0.07407407407407407,0.02727272727272727,00800000a0001914
LOGO,0.2,isotonic,equal_width,3.0,34,0.3616820740587719,0.14705882352941177,0.3088235294117647,0.4,0.21462325052936013,0.10303030303030303,00800000a0001914
LOGO,0.2,isotonic,equal_width,5.0,1,0.54923456637544,0.0,0.54923456637544,0.54923456637544,0.54923456637544,0.0030303030303030303,00800000a0001914
LOGO,0.2,isotonic,equal_width,7.0,6,0.7142857142857143,0.16666666666666666,0.7142857142857143,0.7142857142857143,0.5476190476190477,0.01818181818181818,00800000a0001914
LOGO,0.2,isotonic,equal_width,9.0,10,0.9973050698308464,0.5,0.9730506983084648,1.0,0.49730506983084644,0.030303030303030304,00800000a0001914
LOGO,0.2,isotonic,equal_frequency,0.0,115,0.00024353556335506054,0.0,0.0,0.0016474464579901153,0.00024353556335506054,0.3484848484848485,00800000a0001914
LOGO,0.2,isotonic,equal_frequency,1.0,44,0.002672457015677355,0.0,0.002421307506053269,0.002777777777777778,0.002672457015677355,0.13333333333333333,00800000a0001914
LOGO,0.2,isotonic,equal_frequency,2.0,7,0.005698005698005698,0.0,0.005698005698005698,0.005698005698005698,0.005698005698005698,0.021212121212121213,00800000a0001914
LOGO,0.2,isotonic,equal_frequency,3.0,32,0.021092528403890927,0.03125,0.009259259259259259,0.027257240204429302,0.010157471596109073,0.09696969696969697,00800000a0001914
LOGO,0.2,isotonic,equal_frequency,4.0,38,0.0668537598157852,0.02631578947368421,0.03888888888888889,0.076158940397351,0.04053797034210099,0.11515151515151516,00800000a0001914
LOGO,0.2,isotonic,equal_frequency,5.0,34,0.12612754568975085,0.08823529411764706,0.09288294358144289,0.1523809523809524,0.03789225157210378,0.10303030303030303,00800000a0001914
LOGO,0.2,isotonic,equal_frequency,6.0,38,0.3323822066139889,0.21052631578947367,0.25925925925925924,0.3880597014925373,0.1218558908245152,0.11515151515151516,00800000a0001914
LOGO,0.2,isotonic,equal_frequency,7.0,22,0.763999979563554,0.2727272727272727,0.4,1.0,0.4912727068362813,0.06666666666666667,00800000a0001914
